id,Reviews
13836,性能非常好的一款电脑，玩什么游戏都不卡，开机也就7秒
13837,性能强，外观美观大方，比店里划算，总体很满意
13838,好漂亮啊
13839,挺好的，开机挺快！就是没有网线接口，只能接WIFI！ 然后鼠标得自己买。
13840,不咋滴
13841,外观九成新，开机速度快，用起来很顺畅，待机时间长，很棒
13842,很轻薄速度也很快！发货速度也快！
13843,"笔记本电脑,外观精致好看,性能强,高清大屏 幕,轻薄便携,、经济实用"
13844,宝贝收到，质量好，网数快，屏幕清晰，有朋友需要会介绍到本家
13845,试了试，运行很快，玩游戏太好了
13846,不错不错！第一次用WINDOWS10，有点不习惯
13847,就一个差评，第一次机子有问题。换机之后内存条跟显示器都不一样了
13848,笔记本电脑非常的漂亮，超薄款，是我喜欢的款式，用起来也很流畅，非常喜欢。
13849,电脑质量很好，开机速度快
13850,送了个鼠标，用一个月就坏了。。。我也是醉了！
13851,笔记本电脑质量好，价格实惠，网速快，携带方便，满意好评。
13852,暂时给个中评吧，毕竟第一次买电脑，而且我不熟悉**系统，还算流畅，客服还可以，快递给五星好评！！！！
13853,不是很好，用了几天之后特别卡。看个直播卡成狗?
13854,用了几天来确认的，电脑不错很好，也很方便，性价比很高，值得购买
13855,质量不错，客服人也很耐心，包装无破损。
13856,质量好，包装严实，画面清晰
13857,宝贝收到了质量很好、非常实用喜欢的小伙伴赶紧下单吧
13858,电脑性价比太差，这么高的配置，我女儿说安装个正版3D软件都安装不上！商家说@了系统又不给退货了，不@系统也安装不了别的软件啊，到处都是套路！
13859,我擦嘞，买的商品刚过一个礼拜就掉价五百
13860,差评，严重的差评。2.15买的，才1个多月，10天左右没怎么用，今天早上突然开机就开不了了，什么方式都试了就是开不了。呵呵，无语！
13861,东西很好👌非常喜欢 客服很热心很细心
13862,这...买了没多久就降价了100多?这...我心塞。。。质量一般，出了问题我会追加评论的
13863,系统流畅，挺喜欢的。
13864,真的垃圾的要命，软件字体模糊，客服态度辣鸡，我说想退货，客服说已经激活了，让我**给朋友，坑人？我就醉了，我不联网开机，我知道软件字体模糊？
13865,电脑很好用，外观大气，运行速度快，超值
13866,反应好慢啊，真的不行，屏幕都出格了，关闭点都点不到
13867,同型号配置的价格比*将近*，还没有赠品。不开心
13868,**售后真的是让人无语，8月27到今天9月4号了都没人处理
13869,笔记本质量可靠，运行速度很快，外观完好，价格实惠
13870,nice🤝
13871,到手硬盘使用接近300次，已退。质量实在不敢恭维。
13872,不是专家，只能说说自己使用感受，用起来很不错，顺畅，外观很漂亮，价格很美丽，适合我用！
13873,这个价位的笔记本电脑也就这样了，用起来感觉很一般，声音也挺大的，如果经济能力强就买更贵一些的吧，不要贪图便宜，便宜没好货
13874,买了一个月 总是要更新，物流挺慢的 音质一开始还行 后面不太要 总是有沙沙的声音
13875,才一会就很烫
13876,包装的很严实，质量还可以，也挺方便携带
13877,宝贝已收到，试了很流畅，小孩很喜欢，价廉物美，超值购买，大力推荐下！
13878,啥玩意都没送鼠标鼠标垫电脑包都没有  啧啧啧啧
13879,这款电脑整体性价比很高，性能好，玩游戏办公都可以！很值！
13880,不卡，运行很流畅，音质也很不错
13881,什么都没有，就一个裸机，连个最起码的包都没有，电脑咋样还不知道，最不满意的一次购物
13882,笔记本到的很快，物流也很给力，电脑也不卡。上网速度很快，还送了小礼品。
13883,今天刚收到机器，开机试了一下很快，7秒左右显卡CPU都不错，值得入手。
13884,电脑收到了！是正品！外观好看。运行速度快！
13885,外观材质：不错 
13886,挺好的！运行速度不错，玩游戏画面质感都很好，很满意！
13887,价格实惠，运行速度快。满意
13888,电脑质量很好，我非常喜欢
13889,宝贝已经收到，外型很酷，一直是我想要的！物流也快。
13890,给妈妈的礼物，作为老人学习摄影后期处理刚好用，轻巧便携，背着去上课也不会压，屏幕清晰，老人花眼也不怕，好评。
13891,还可以的和图片一样的质量没事是正品，推荐给同事了
13892,电脑收到了，质量杠杠的好，安装起来很方便，一点也复杂，使用起来特别棒，很满意
13893,好用，性价比国产最高
13894,外观很时尚
13895,发货很及时，东西很好用
13896,看着还不错吧，先好评吧
13897,超薄的出门带着特别方便，外观小巧好看，电脑也不卡，很不错的一款
13898,客服很冷漠
13899,笔记本收到了，非常好，速度流畅。质感很好。
13900,电脑收到了，性价比很高，学生用足够了
13901,外观轻巧超薄，时尚大方，携带方便。上网速度快，不卡机
13902,非常好的电脑 比想象中的要薄 神船性价比没的说 好评
13903,电脑用了一天了，感觉太棒了，办公上网特别666。电脑的外观也特别简洁时尚！！！买的太值了！！！
13904,感觉不太像新版的，用了一个星期是wps居然是卡的，失望。不建议购买
13905,回家试了一下，很棒，性价比很高，有喜欢的朋友可以入手了，非常赞
13906,他吗5000块拿去喂狗了，买来一个月机都开不了，摁了十几次开机键成功打开一次还卡成狗，开机10分钟自动关机，#
13907,东西很不错，发热也没有网上说的那么严重，我没接外接键盘，没有感觉太热。不插电的情况下娱乐大师22万分
13908,性价比非常高的一款本本，颜值，配置都很好。帮亲属选的这款，很满意。。。。。。。
13909,试用了一下，内存大，运行很流畅，显示清晰，非常满意。
13910,好机子就是好，用起来没的说，快到特爽。
13911,电脑我很满意很不错。玩游戏一点也不卡顿操作流畅款式也很好看。薄款的携带也方便。我很喜欢性价比挺高的买的值
13912,用起来也不卡，快递也挺快的，摸着舒服，挺喜欢的
13913,桌面新建文件建不了，其它还可以&hellip;&hellip;
13914,东西挺不错，用了一段时间才来评价的
13915,外观很好看，整体非常轻薄便于携带，运行也很流畅
13916,才买一个月不到，指纹解锁就失灵，现在进不了系统，唉，也就这样，劝大家入手谨慎吧
13917,电池续航能力极差  充满电 只能使用2到三个小时，散热也不好
13918,**电脑的老用户了，性价比高，喜欢。
13919,只用来办公用，处理些文件，没啥太多问题
13920,个人觉得性价比极差吧，我买的时候是4999，一天不够降价300还好关注一下价格申请了保护
13921,电脑已经用了几天了，运行流畅，外观设计很喜欢，性能都很ok，用着没什么问题，满意。。
13922,电脑很好，电池很耐用，打游戏的话对于我还是满足了。非常棒啊。
13923,很好的哟，用了一段时间才来评论的，一点都不卡顿，很好用
13924,笔记本外形美观精致，开机速度快，反应灵敏，运行流畅，一点都不卡，非常满意！
13925,安装给CAD都不得，不怎么满意。
13926,亲，宝贝儿已收到，电脑外观不错轻薄好看，平面很清晰，用起来很流畅的，给老公买的，他很满意的，
13927,我就用个表格也会卡死，急着交方案出这状况，一上午白搞
13928,羡慕已久的**笔记本终于入手了，拆开一看颜值不低，立马激活，手感也还好。准备加装1T硬盘。希望耐用点。
13929,电脑颜值很高，但是安装系统重新启动半小时都不能开机
13930,用了网速很快做工精细实物和图片上描述的一样质量很好外观材质不错颜色没色差物美，价廉很满意
13931,现在买电脑没有鼠标和电脑包，我也是没谁了，也不提前告知，差评！
13932,显示不明显不怎么好
13933,笔记本电脑收到了，之前有台台式的，现在换台笔记本试试，电脑性能很好，看着很精致，出门带起来也方便多了
13934,电脑收到了，外观很漂亮，厚薄度正好便于携带，电脑性价比较高，内存大玩游戏一点都不卡，屏幕很清晰，音质非常好，非常喜欢
13935,电脑确实不错。就是有点坑入手价格。现在活动3-9-9-9 送  鼠标  背包。。。。。。。。
13936,风扇声音特别大，存电性能不好
13937,没有声音，已换货
13938,机子性能还可以，开机差不多10秒吧，总体来说在同价位的产品中性价比还是比较高的
13939,用了一段时间才来评价，流畅不卡。
13940,性价比很高，玩了几天 ，感觉不错。打游戏也很流畅。画质挺高清
13941,电脑收到，包装仔细，外观时尚大气，运行流畅不卡奈，画质颜色漂亮像素饱满，待机时间很长可玩很久，价格也很亲民，很好。
13942,买早了，上个月刚买的电脑，这个月降价700，有点亏。屏幕边框有点宽，而且会微弱触电，其他暂时看不出来。
13943,这个笔记本，不足之处在于，开机的时候会发出滋滋的声音，其他的目前没问题
13944,外观材质：好，满意 显卡效果：画面也爽
13945,电脑真的好卡，希望大家不要买，买个视频都卡都还没到一个月呢！就这样了
13946,笔记本电脑，携带方便。物美价廉，视频清晰，游戏通畅不卡，值得购买。
13947,用了下，电脑反应一般一般，只是跟网上发的图片上有光驱没有，只是留了地方自己花钱去安装
13948,只有一个盘，还要我自己去多装盘，差评
13949,外观好看超薄型的方便携带，开机试玩了一下蛮好的，系统流畅好评
13950,触摸板不能用，驱动不正确，官方无触摸板驱动
13951,质量也太差了吧，翻动屏幕时居然会花屏，其他人有遇到同样质量问题的吗？
13952,别的还好，就是系统没有激活，客服让我联系网点，网点说过两三天会自动激活不知道可以不，
13953,电脑做工不咋的，显卡工作时噪音较大，重装了个linux系统，然后禁用独立显卡后噪音没了。
13954,@有杂音，最受不了的是这个屏幕的模糊度，用时间长了眼睛疼，实在是没时间退换，要不然直接退货了，
13955,鼠标漏发了，客服态度还超差！！！
13956,电脑收到了，外包装非常完整，电脑速度非常快，内存非常大，用起来非常好用
13957,外观材质：logo有点low贴个膜就好了 显卡效果：僵尸世界大战特效全开一点都不卡顿 电脑性能：3499拿到的，运行很满意
13958,重点是买了一个礼拜就有其他活动，还不支持保价，电脑目前没有怎么用，小广告比较多
13959,千万不要买，谁买谁后悔，一个连office办公软件都不是免费的电脑。呵呵。大写的差评，再也不在**家买东西了。
13960,电脑性能很好，显卡效果满意！
13961,不管是外观 还是性能方面 性价比比较高  价格也便宜 好用哈哈哈
13962,用起来很舒服
13963,电脑收到了使用了很好用颜色正键盘鼠标都很顺滑反应快很喜欢
13964,收到完好，功能正常，运行很畅快，特舒服，大小合适，值得选购。
13965,包装挺好，没损坏，小小的便于携带，屏幕清晰，反应灵敏，运行流畅，特别是打游戏特爽，可以好评
13966,电脑成色很新，上网速度快，挺好用。
13967,质量非常的好，运行速度很快，这个价格很划算。
13968,电脑还行，就是预装的win10系统恶心些，还有价格浮动太大，让人不太舒服。
13969,还行毕竟满意
13970,老公说电脑质量不错，运行很快给力，，真是一次愉快的购物，好评
13971,键盘背光不错，声音也很好
13972,什么质量！才买了3天就开不了机了
13973,电脑很好，反应速度快，字体清晰！
13974,宝贝收到了物流很快，质量很好很轻薄携带方便这个价格值得购买
13975,物流快，服务周到！
13976,只能说超赞 太棒了  物超所值 买回来迫不及待就看大仙直播了
13977,运输过程中没有破损，外观精致，运行速度快，反应灵敏，屏幕清晰，很满意
13978,质量真不咋滴 卡 激活退货麻烦 算了
13979,太棒了，给孩子在学校用很方便
13980,快递挺快，就是发货速度不敢恭维，我八号拍的十一号才给发货，等的心累，而且啥都没送，送个键盘膜的也好呀，，，不过电脑感觉还不错，这点还是要肯定的
13981,一般般，不是金属呢而是塑料的，不好看，键盘也不会发光
13982,做工粗糙，到处都是缝，电池耗电量快，打开文档有时会闪退，看视频也会闪退
13983,电脑收到了，超级好用，而且不卡顿，玩游戏很流畅，尺寸也很合我意，喜欢！
13984,说好的指纹解锁，结果找不到，生气???
13985,试用了一下，系统流畅不卡顿，外观精致轻薄！
13986,一个字卡，啥也不说了
13987,总是有杂音，
13988,不好看，不好用，笨重粗糙，慎购
13989,超级好用！！！！！！
13990,物美价廉！很好用啊！不卡！质量很好！包装好！外观漂亮！推荐购买！
13991,运行速度挺块的，外观很还新，好评！
13992,第一次在网上买电脑，一眼就看上了这款笔记本电脑，货已经收到一星期了天天都在用目前为止用起来很好非常满意。
13993,包装很好，质量不错，画面清晰，不卡顿，外观设计新颖
13994,后悔买这个，系统太不好用了，下个软件破烦
13995,怎么总是出秒杀价，少了300+
13996,用***的朋友趁早别考虑了，卡到你烦躁！
13997,垃圾，玩游戏都卡
13998,显卡效果很好，外观比较材质看起来是挺不错的。
13999,东西怎么样售后服务不怎么样，老是敷衍了事
14000,电脑很好。内存超大。开机时间也短。大赞👍
14001,外观简约  开机速度也快  很棒的一次购物
14002,非常好，值得购买
14003,包装的仔细，价格便宜，发货快，满意
14004,好卡，确定是正品吗
14005,总体来说还不错啦
14006,**笔记本电脑还是不错的
14007,感觉还好吧，不是想象中的样子，有点卡
14008,笨重不便携
14009,还可以哟，电用的比较快
14010,其他特色：很酷 外观材质：材质好，外观很漂亮 显卡效果：画面效果不错 电脑性能：运行流畅，速度快
14011,东西非常不错，很有质感，物流很快，第二天就到了，新机子使用的飞快
14012,质量很好 
14013,买了两天不够，又降价，必须差评！
14014,电脑收到了，包装很严实，外观精致，用起来一点也不卡很好用。
14015,电脑性能不错，鲁大师跑分也比较高，屏幕分辨率可以，玩游戏办公都不在话下。
14016,老版的接口丰富一些。公司用着投影啥的方便点。做做office够用。蛮好的
14017,宝贝收到，特地用了几天才来评价，外观大气，速度很快，物流也很及时，另外还赠送了比较实用的随机物品，很满意！
14018,超级棒
14019,产品不错  物流也快
14020,处理器很快，性价比很高，很满意
14021,喇叭不太好，老是有电流沙沙的声音。不知道什么原因
14022,不错，货收到了。感觉挺好
14023,很好用，反应挺快，无卡顿现象，满意👍
14024,刚买来的 电越充越少 客服高冷
14025,很好 肥肠棒
14026,体验极差，玩个刺激战场都要卡死
14027,实话说用起来不太方便，不适应
14028,笔记本屏显清晰，很流畅，这个价位，值！
14029,我唯一要说的是客服服务态度真差，差到了极点
14030,宝贝收到了，外观高大上，性能很好，上网很快
14031,喜欢黑屏
14032,算是一次教训了！经常死机  气死人了，还时不时发出很响的声音真是亏死
14033,笔记本还是不要买这种本身不是做笔记本的，价格也优惠不了多少
14034,笔记本是不错，但是包都没有一个出去都不方便带。
14035,电脑很不错开机速度超级快 客服也很棒 很喜欢
14036,一买就降价，差评
14037,用了几天电脑不卡机，玩游戏也很流畅，显卡不卡。外观颜色也好看，谢谢老板😊😊😊
14038,电脑收到了，很好很给力，运行很流畅，电脑很薄，画面很清晰，尤其是服务太好了，值得购买
14039,几个意思，昨天到的今天开机就卡，输入开机密码的地儿都弹不出来
14040,刚买上音响就坏掉了
14041,会有蓝屏，不知道怎么解决
14042,其他特色：包装安全 外观材质：颜色很满意 显卡效果：画面清晰 电脑性能：软件流畅，运行正常，目前不卡顿
14043,期待很久 终于来了 电脑整体性能都很好  画面清晰 非常棒
14044,蓝屏
14045,电脑好卡得说，新买的卡了两次动不了
14046,我只想提醒大家还是不要在网上买，买来什么都没有，连包都没有，常用的软件都没安装，发票也没有，联系客服也不理，十万个差评。
14047,电脑运行速度很快，外观精致，材质很好，非常满意。
14048,外观材质：外观美观 电脑性能：电脑运行流畅，办公和普通游戏没有压力
14049,很垃圾，打LOL极其热
14050,这么相信**，最差的一次**购物体验。不想多说了
14051,外放更本不管，什么幌子，别买，很烦
14052,只有裸机，说好的赠品没有。问了半天客服，也没说给不给。
14053,超快超棒超喜欢
14054,笔记本质量很好的，外观也好看，内存挺大，运行流畅，值得购买。
14055,宝贝已收到，安装好试用了一下网速特快，我非常满意
14056,**吧，机子刚拿来就发现屏幕有坏点...机子的感觉还是很不错的，比较喜欢
14057,刚签收就拆开看了，机子没有问题，开机很流畅，很喜欢很满意
14058,电脑还行吧，就简简单单几样！
14059,电脑轻薄好携带，不卡顿，上网或打游戏很畅快，按键灵活，跟全新的也相差不了多少
14060,宝贝收到了，画面很清晰，运行速度很快，外观设计精美超级喜欢。
14061,玩2小时游戏总是延迟和卡
14062,太垃圾了  十分的烫 风扇声音大 什么都软件都没打开 都嗡嗡的响 还热 网络有时还无法使用
14063,用了幾週之後來評語，不錯，我特別喜歡薄邊框，唯一可改善的是只能使用約4小時
14064,差评，耳塞和包包，键盘鼠标什么都没有，就一个充电器，太差了
14065,外观材质：挺漂亮的
14066,除了电池待机时间短，并未发现其他不好
14067,平板电脑到了，性能好，内存大外观特别好看，价格挺实惠的便宜，喜欢的赶快入手
14068,我已经收到发货速度很快，包装的很好，非常的满意。
14069,还行，相比较其他品牌，性价比是很高的，一直在买，只是价格乱七八糟，乱搞，品牌在心中打折了
14070,非常好，老公喜欢，一点不卡，质量杠杠的，值得拥有。
14071,发货快，没有磕碰，性价比高，值得购买
14072,卡的关机，都关不了，什么情况？坑，真坑
14073,电脑收到 整体很不错 屏幕也很高清 值得推荐
14074,差评差评，才买了几天就降价了！太#了～注销**号，我这多年在**也消费大十几万了。不会再在你们这消费一分钱了
14075,画质清晰  不卡顿  而且超薄款型超级好看  超级喜欢  价格和配置眼前一亮值得购买
14076,我很无语，新电脑有头发丝，明显二手
14077,宝贝终于回来了！电脑是正品哦！用起来感觉不错哦！外观漂亮大气上档次
14078,电脑很好，物美价廉，是可以一入的产品，性价比不错，内存也足够用，运行十分流畅，这个价位买真的很合适了，好用！
14079,外观材质：材质很好 外观漂亮 非常满意 网速快 屏幕清晰  
14080,风扇声音太大了，新机一开机就这样，太#了。差评里很多都反映这个问题，难道这个型号都有这个问题。要求退货啊
14081,笔记本拿回来试了两天，运行挺快的，不卡，也可以玩玩小游戏，整体不错。
14082,给弟弟买的，他喜欢打游戏说很好用
14083,质量非常好，与卖家描述的完全一致，非常满意 真的很喜欢，完全超出期值，发货速度很快 很满意的一次购物
14084,还不错 目前没问题
14085,还不错就是用了没几天机器救出故障了。，支持**，一如既往
14086,电脑很好质量不错，吃鸡神器
14087,外观材质：金属机身，完美！ 电脑性能：运行流畅非常好！
14088,本本收到了，外观非常漂亮，速度非常快，超级喜欢满意。
14089,键盘右下角位置松动，按下有异响，非常不满意的一次购物，因为急着用没退货，后悔了，将就着用吧
14090,迷你型的，携带方便，性能稳定，屏幕蛮清晰，性价比很高，值得拥有。
14091,电脑性能：不流畅，但是不算卡
14092,颜色挺喜欢的，放家里用着挺方便的，有工作家里也可以忙了，用起来都挺好的
14093,还可以吧，用着速度还行。
14094,本子收到啦，是**的，试了系统很流畅，家用绰绰有余，价位实惠，满意
14095,右下角的框解决不了、有的网页打不开，玩游戏卡、看视频中途会黑屏不知道为什么
14096,还不错，很轻薄，随身携带办公用很方便
14097,刚买就降价200多，差评了
14098,电脑已收到，质量很好，款式好看，材质环保，做工精致，运行速度快。
14099,总体还是不错的，功能的话还在体验
14100,笔记本电脑运行很畅快，不卡顿，玩游戏画面很清晰，笔记本精致超薄是我喜欢的款，质量很好，性价比高
14101,电脑虽说是九成新，但是看起来很新，开机速度快，网速也还不错，画质很清晰，性价比高，携带方便，我很满意。
14102,建议大家别买，电脑用没一个星期卡得要死，用了俩个星期自动关机自动黑屏。
14103,售后 不错，就是这个电脑，哎，后悔了
14104,电脑收到了 包装完好无破损 外观精致 不卡顿 满意 ✌开心😁
14105,对比了好多家，这款是同等价位性价比最高的，使用感也很好，不错
14106,可以。
14107,很薄，上网很流畅，玩游戏看电影都不卡，好用
14108,很满意，不卡顿反应挺快的，经济实惠很值得拥有
14109,好用价格还挺实惠的，特别好看
14110,电脑性能比较满意！
14111,连接wifi经常断，开word速度很慢，跟配置参数真是不相适应。
14112,电脑早就收到了，特意试用了几天才来评价，买来是办公用的，感觉还不错，开机速度不错，散热效果好，满足了我的办公要求！
14113,价格实惠 电脑不错 客服也很热情 值得购买
14114,收到了，物流很快，包装很完整，笔记本很漂亮，超薄的携带方便，使用流畅
14115,电脑用了几天才来评价，确实不错，存储空间大，清晰度高，运行速度很快，不卡顿，价格合理，老板服务态度很好，发货速度快
14116,就目前来看，还是不错的不知道玩游戏大作如何  下次看看吧
14117,外观精致，手感细腻，开机速度快，运行流畅，玩游戏不卡顿，屏幕清晰，非常满意
14118,很好用，就是价格有点贵，性价比太低太低了
14119,鼠标发货未按时
14120,电脑是很漂亮。很好看。但是电池超级不耐用的。充满电。用大概一小时。就关机了。电池容量超级不好
14121,客服不及时  ，保价没有及时回复
14122,电脑挺好用的，价钱也实在，办公优选
14123,买完就降价，8天降价200元，太坑了，以后**买东西需要谨慎。价格浮动太大。而且电脑一直有声音响，不好。
14124,下单时写的送背包和鼠标，结果都没有。电脑鲁大师跑一万五，还好。
14125,收到了，已试用非常的好，品质值得推荐
14126,收到货了，电脑性能用着很好，外观也很喜欢，用着一点也不卡，物流发货速度也很快！
14127,买了十四天就降价了，不开心。没
14128,宝贝收到了，质量非常好，物美价廉。
14129,运行不错，很好
14130,差评啊，竟然都没电脑包，实在不能接受。。
14131,电脑到货了速度快颜色挺正外观挺漂亮非常满意
14132,开机挺快的，显示屏也清晰 价格实惠 
14133,宝贝收到了。质量很好。很满意
14134,无语 降价太快
14135,买回来一个多月，今天两次开机黑屏，找客服理都不理，干得漂亮！
14136,电脑很慢，超过7天了就不能退换，还不如~，几天时间就降价400到3799，气死了?
14137,电脑不错，款式轻巧也耐看，吃鸡运行起来完全没问题，客服也很耐心，给客服点赞👍
14138,买了一个月不到，降价100元，真是很坑
14139,宝贝收到了，看起来不错，打游戏一点也不卡，屏幕清晰
14140,一个赠品没有，属实有点。。。
14141,外观大气 价格实惠 玩游戏很流畅
14142,宝贝收到了 本本外观很新，刚刚试了下很好 舒服也快，下次有需要了在来
14143,是正品 质量也不错 建议大家不是很懂电脑的买来后去店里让专业人员给分盘 银色看着很好看
14144,买了以后一天一个价，我也是醉了太亏了，
14145,物流很快，物品比较符合内心的期待
14146,电脑画面清晰流畅，线条流畅优美
14147,屏幕色彩不好！感觉有点暗。
14148,感谢商家，非常满意跟想象中的一模一样！
14149,显示屏效果太差了，和我4年前买的**比这还便宜的都没法比
14150,电脑很好用，反应快，价格便宜，值的下手
14151,不错不错，外观精美，性能也好，，用起来也不卡很快，满意。
14152,平时上班用，方便携带，无卡顿
14153,电脑性能：很好 显卡效果：清晰 
14154,产品新品声音太大，客服服务太差，找各种理由
14155,小巧轻便，具体还没怎么用，后续看情况再追评。
14156,物流很快，包装也比较完整。宝贝质量还可以，价格实惠，性价比超高。值得推荐。
14157,东西不错 ，想买个备用放在家里。 选的老款的版本。 老板贴了膜和键盘膜，成色真心不错。 下次继续合作
14158,太恶心了，货是没问题。物流太慢，客服也太敷衍。
14159,电脑性能很好，外观简单大方，字幕清晰，下载好多软件也不卡机，非常满意。
14160,外观材质：挺好 电脑性能：不错
14161,，屏幕漏光，充电头总重368.5克，触摸屏左边高右边低有缝隙，金属面板漏电，delete键的位置右边是开关机键，看图片模糊，为啥不退货？，如果退货，那么这个世界上又多了一台二手笔记本?
14162,别买了，不好，自我感觉，不怎么样！性能挺差的，~都接收不了文件，打不开文件，真烦人！
14163,一般
14164,刚买没多久就降价，郁闷
14165,给上大学的女儿买的，浏览网页字体颜色很淡，感觉屏幕不好。
14166,电脑性能跟显卡都特好，外观也很漂亮，女儿特别喜欢
14167,运行速度挺快的，也不卡，给孩子用很不错，价格也比实体店优惠
14168,窄边框的确看起来不一样，开机挺快的，键盘体验感不适特差好吧
14169,说实话这款电脑不好
14170,东西不错
14171,无语，注册完了发现有划痕，什么品控啊
14172,昨天买的，今天就便宜了两百多，确实让人不爽，只能给差评了，不懂这些商家怎么搞的，有点**
14173,售后完全不理人
14174,性价比挺高的产品，运转正常，画面流畅，使用起来，灰常的得心应手^_^
14175,屏幕效果不行，暖色调
14176,质量不错，好评
14177,电脑已经收到，不错反应快好操作，值得购买。
14178,电脑很小巧，出门也方便携带，联网也比较快！
14179,宝贝不错非常好
14180,电脑包装严密，运行效果好，不卡顿，轻便好用，喜欢。
14181,打游戏杠杠的
14182,才刚收货激活就发现立刻降价200元，而且还有背包等东西送，这太让人不爽了，能退货吗？
14183,一般般吧
14184,或许是定位不同，期待**出品一些轻薄的产品。******做到了 很不错
14185,非常好用，颜色也是喜欢的颜色，送了一堆实用的礼物
14186,电脑质量可以的，还像新的一样哦，内存很大，运行速度挺快的呢，真心喜欢
14187,电脑还在使用中，不玩游戏，感觉运行很流畅，等使用一段时间再来评价。
14188,电脑很轻薄，开机运行很快！
14189,客服没回应，呵呵
14190,很好 放心买
14191,买回来，不玩放那放着都好烫，怎么回事，有老铁懂吗？
14192,开机速度很快，重量相比于之前的电脑轻了不下一半，玩游戏的质量和速度都不差，散热快。
14193,开机快，运行流畅，性价比高，总体很好，很愉快的一次购物
14194,价格实惠，包装很严密，用着很顺畅，好评
14195,性能稳定，上网不卡顿，画面清晰度高，外观时尚大方，儿子的首选
14196,东西收到了，包装很好，上网速度快，打游戏一点也不卡，儿子特别喜欢，同事的儿子也很喜欢，推荐给她后立刻也买了一个！
14197,晕，刚买完就降价了
14198,屏幕显示模糊，咨询了一圈也没解决，看的都快#了。
14199,电脑反应速度很快，显示屏色彩艳丽不晃眼，一般家用都可以，玩大型游戏也没有影响，一点也不卡顿！
14200,一如既往，**质量不错。我一直都用**系列的，一开始买的是优雅，十年前的事了。
14201,cpu温度高，刚开机就有将近70度
14202,电脑收到了，连尚网络打游戏不卡流畅
14203,拿到手第一感觉就不好，觉得很老土，应该是过时的旧机了，里面的屏幕也不是我想象中的，不愉快的购物。
14204,第二次买了，这台笔记本跟那台差不多，运行速度很快，试了一下，打游戏都可以，买给女儿用的，平时学习学习还是挺好的，
14205,电脑收到啦，包装严实，一收到就开机了，反应很快，无论是玩游戏还是看电视都不卡，满意
14206,好用经济实惠，比实体店便宜很多，功能很强大，值得购买。包装完好，物流也很快
14207,性能不错，显卡效果也很好，外观设计合理，关键是这个价格能买到这么好的宝贝，值得推荐。
14208,整体满意，到目前为止
14209,没有评价中说的好。有点小失望。机身有点发热。还有这个机子到底多少钱，刚买完就降价，有点不爽。快递直接扔在快递柜旁边。也是醉了。包装有点简陋。
14210,一点东西都没有送的，感觉太不划算，最起码可以配个鼠标吧
14211,别的我不说，降价快到我心寒。太坑。
14212,不错，质量挺好的，款式大方运行流畅不卡顿非常满意
14213,电脑速度很快，目测玩游戏也会很流畅，非常的好
14214,过渡用还行吧
14215,刚买一天就降价，差评，不厚道
14216,好看！！！流畅！美丽！手感好的一批！安装很方便
14217,这个开机还是挺快的.刚到没多久，美中不足就是很烫那个出风口哪里，客服态度也是非常的好，点赞
14218,不知道为什么居然一点电都没有，速度没想象的快，也能接受。
14219,趁着降价两百赶快下手了，真的很漂亮轻便，可以满足平常办公需求
14220,一般
14221,用了半个月了总是会莫名其妙的卡死，不知道是什么情况
14222,好看，谢谢老板
14223,目前看还行，就是客服态度是真差，
14224,一般般吧，只用来看文献也卡，有时候还会闪退，我6年前的旧电脑都不会闪退，打开了好几个全没了
14225,质量不错  和图片一模一样  性能好 好评 
14226,电脑容量小，电脑超级烂建议大家不要买，不要上当受骗
14227,买完之后去验机，售后站工作人员竟然告诉我机械硬盘经人为拆卸过，真是厉害
14228,运行稳定，视频也比较流畅清晰，挺好用的
14229,双十一买的电脑，现在到，现在每一单物流都不正常
14230,宝贝收到了，刚收到就装上玩了速度快，一点不卡，外观精致，很喜欢
14231,这款电脑的外观真的是爱了  简约大方 而且超薄  与描述相符 走码拿哪很方便
14232,电脑打个LOL六七十度很卡不推荐购买
14233,整体性能很强.性价比很高的一款电脑
14234,打开后登入一点也不卡，反应很快，和新的差不多
14235,已经第二次使用显示报错收集信息重启了，才用两三天，再显示报错重启，我要退了！
14236,电脑好用，买来就是打游戏的，然后一到手就测了分数，比较高的，还是，然后价格也合适。好评。
14237,👍好的一批
14238,电脑很好 带游戏还是有点吃力哈
14239,电脑收到了，包装也是质量很好。上网速度很快，价格实惠，满意。
14240,很一般吧，风扇声音和扬声器不好，鸡肋产品。
14241,外观漂亮是自己喜欢的，质量很好，反应速度快，一点也不卡，非常满意好评
14242,很輕，外表也很高大上，唯一問題是系統只有中文簡體，想改成繁體或者英文也不行
14243,用了一段时间才来评价，之前都挺好的，不知道为什么突然出现了这种问题，和死机一样的。
14244,包装不错，很好，下次还来这家买
14245,东西质量很好，很不错，试了下很好用，值得购买
14246,电脑性能很好，不卡，用起来很流畅，很满意。
14247,笔记本电脑已收到 屏幕跟清楚 外观漂亮 值得购买 没下单的可以放心购买 
14248,笔记本电脑没质量问题，就是价格@，五一优惠下单买的，标价6000多，优惠后5299元。节后正常价格标的就是5299。
14249,垃圾电脑，卡死了，靠老死机，真受不了
14250,电脑性能不错，外观漂亮很喜欢，玩游戏杠杠的。
14251,换了一次，还是闪屏，我有什么办法？
